"customerID","gender","tenure","PhoneService","MultipleProducts","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","UsingSocial","SupportMovies","TimeUsingProduct","PaperlessBilling","PaymentMethod","MonthlyCharges","WorkaroundIntensity","IsLeadUser"
"0471-ARVMX","Female",62,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",104.85,6312.9,"Yes"
"1069-XAIEM","Female",1,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",85.05,85.05,"No"
"4658-HCOHW","Female",21,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",102.8,2110.15,"No"
"2211-RMNHO","Female",68,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",85.3,5560,"Yes"
"3440-JPSCL","Female",6,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Mailed check",99.95,547.65,"No"
"2889-FPWRM","Male",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",117.8,8684.8,"No"
"6987-XQSJT","Female",54,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",79.5,4370.25,"No"
"4290-BSXUX","Male",3,"Yes","Yes","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)",79.65,251.75,"No"
"0325-XBFAC","Male",8,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.7,740.3,"No"
"3680-CTHUH","Male",60,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",116.6,7049.5,"Yes"
"2462-XIIJB","Male",5,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",92.5,452.7,"No"
"4760-XOHVN","Female",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.45,19.45,"No"
"7817-BOQPW","Female",2,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",75.55,166.3,"No"
"1853-UDXBW","Male",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70,70,"No"
"5458-CQJTA","Male",65,"Yes","No","DSL","Yes","No","No","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",74.8,4820.15,"No"
"5219-YIPTK","Female",33,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.4,3409.6,"No"
"3540-RZJYU","Female",15,"Yes","No","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","No","Electronic check",86.2,1270.2,"No"
"2091-MJTFX","Female",30,"No","No phone service","DSL","No","No","No","Yes","Yes","Yes","Month-to-month","No","Credit card (automatic)",51.2,1561.5,"No"
"0883-EIBTI","Female",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.5,31.55,"No"
"0722-TROQR","Female",4,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.9,321.75,"No"
"7571-YXDAD","Female",2,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",74.9,147.15,"No"
"3393-FMZPV","Female",25,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.25,2387.75,"No"
"6402-ZFPPI","Female",25,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",102.8,2660.2,"No"
"7486-KSRVI","Male",43,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","One year","Yes","Electronic check",100,4211.55,"No"
"8443-WVPSS","Male",10,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",99.85,990.9,"No"
"3006-XIMLN","Female",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",94.2,193.8,"No"
"9965-YOKZB","Male",9,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",83.85,790.15,"No"
"0504-HHAPI","Female",27,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","Credit card (automatic)",88.3,2467.75,"No"
"6305-YLBMM","Male",69,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",104.05,7262,"No"
"0345-XMMUG","Female",46,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",108.9,4854.3,"Yes"
"3647-GMGDH","Male",22,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",94.7,1914.9,"No"
"3791-LGQCY","Female",56,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",100.65,5688.05,"No"
"8166-ZZTFS","Female",66,"Yes","Yes","DSL","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",80.55,5265.1,"No"
"2956-GGUCQ","Male",24,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",78.85,1772.25,"No"
"6595-COKXZ","Female",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",44.45,44.45,"No"
"7544-ZVIKX","Male",58,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",105.05,6004.85,"Yes"
"9356-AXGMP","Male",38,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",110.7,4428.6,"Yes"
"0362-ZBZWJ","Male",36,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",84.9,3067.2,"No"
"4211-MMAZN","Male",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.25,20.25,"No"
"4274-OWWYO","Male",1,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",74.35,74.35,"No"
"1541-ETJZO","Male",1,"Yes","Yes","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","Mailed check",62.05,62.05,"No"
"4106-HADHQ","Male",39,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",80,3182.95,"No"
"3050-RLLXC","Female",56,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)",81.25,4620.4,"Yes"
"2369-UAPKZ","Male",5,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","No","Mailed check",104.1,541.9,"No"
"2778-OCLGR","Male",24,"No","No phone service","DSL","Yes","No","No","No","No","Yes","Month-to-month","No","Bank transfer (automatic)",39.1,971.3,"No"
"6116-RFVHN","Female",34,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.45,3414.65,"Yes"
"0637-KVDLV","Male",2,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",76.5,162.45,"No"
"6633-MPWBS","Male",5,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",49.2,216.9,"No"
"8785-EPNCG","Male",11,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",23.15,245.2,"No"
"5729-KLZAR","Female",4,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",80.85,302.75,"No"
"1582-RAFML","Male",1,"Yes","Yes","DSL","No","Yes","No","Yes","No","No","Month-to-month","No","Mailed check",60.1,60.1,"No"
"8740-CRYFY","Male",1,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",78.95,78.95,"No"
"3569-VLDHH","Male",66,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","No","One year","Yes","Electronic check",75.1,5013,"Yes"
"2962-XPMCQ","Male",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",45.15,98.5,"No"
"1678-FYZOW","Female",3,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",79.4,244.65,"No"
"8627-EHGIP","Male",44,"No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","One year","Yes","Mailed check",53.95,2375.4,"No"
"5480-TBGPH","Female",24,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",99.3,2431.35,"No"
"8854-CCVSQ","Male",18,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",80.65,1451.9,"No"
"0511-JTEOY","Female",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",71.1,71.1,"No"
"7067-KSAZT","Female",65,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",106.25,6979.8,"No"
"6532-YLWSI","Female",53,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.8,1021.8,"No"
"3807-BPOMJ","Female",55,"Yes","No","Fiber optic","Yes","No","No","No","Yes","Yes","One year","Yes","Electronic check",94.75,5276.1,"Yes"
"3892-NXAZG","Male",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",114.05,8289.2,"Yes"
"9300-AGZNL","Male",1,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94,94,"No"
"5734-EJKXG","Female",61,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",118.6,7365.7,"Yes"
"9695-IDRZR","Female",34,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",116.15,3946.9,"Yes"
"1112-CUNAO","Female",15,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","No","Electronic check",89.85,1424.95,"No"
"5175-AOBHI","Female",4,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",46,193.6,"No"
"5174-RNGBH","Female",9,"Yes","No","DSL","No","Yes","No","Yes","Yes","No","Month-to-month","No","Mailed check",66.25,620.55,"No"
"7270-BDIOA","Female",22,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",90,1993.8,"No"
"9565-JSNFM","Male",38,"Yes","No","Fiber optic","No","No","No","No","No","No","One year","Yes","Bank transfer (automatic)",70.45,2597.6,"No"
"0607-DAAHE","Male",53,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.75,1052.35,"No"
"9732-KPKBW","Male",1,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",53.95,53.95,"No"
"3389-YGYAI","Female",8,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",105.5,829.55,"No"
"9560-ARGQJ","Female",16,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",81,1312.15,"No"
"5134-IKDAY","Female",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.8,69.8,"No"
"1360-XFJMR","Female",67,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",109.7,7344.45,"Yes"
"3070-DVEYC","Male",7,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",73.75,545.15,"No"
"5707-ORNDZ","Male",9,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",54.55,494.05,"No"
"8696-JKZNU","Female",37,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",76.25,2841.55,"No"
"5380-AFSSK","Female",5,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",93.9,486.85,"No"
"0931-MHTEM","Female",54,"Yes","No","Fiber optic","Yes","Yes","No","No","Yes","Yes","One year","Yes","Credit card (automatic)",100.05,5299.65,"Yes"
"2055-PDADH","Female",3,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.4,204.7,"No"
"8714-EUHJO","Female",31,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",91.15,2995.45,"No"
"3721-CNEYS","Female",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.95,137.95,"No"
"0899-LIIBW","Male",34,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",100.85,3527.3,"Yes"
"2568-OIADY","Female",37,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",99.5,3762,"No"
"6848-YLDFR","Male",58,"Yes","No","DSL","No","Yes","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",75.2,4300.8,"Yes"
"1193-RTSLK","Female",38,"Yes","No","Fiber optic","Yes","Yes","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)",83.9,3233.6,"No"
"2302-ANTDP","Female",48,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-month","No","Electronic check",117.45,5438.9,"No"
"5923-GXUOC","Male",10,"Yes","No","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.4,1081.45,"No"
"5233-GEEAX","Male",8,"No","No phone service","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",29.4,221.9,"No"
"4432-ADRLB","Male",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",44.65,74.9,"No"
"0533-UCAAU","Male",57,"Yes","Yes","DSL","No","Yes","Yes","No","Yes","No","One year","Yes","Credit card (automatic)",71.1,4140.1,"Yes"
"8993-PHFWD","Female",3,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",25.25,58.9,"No"
"1565-RHDJD","Female",4,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","No","Bank transfer (automatic)",84.05,333.55,"No"
"7137-RYLPP","Male",37,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.7,3171.15,"No"
"3765-JXVKY","Female",1,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",74.7,74.7,"No"
"7330-WZLNC","Female",5,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",90.8,455.5,"No"
"3957-LXOLK","Female",28,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",106.15,3152.5,"No"
"6635-MYYYZ","Female",30,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","One year","No","Bank transfer (automatic)",85.35,2530.4,"No"
"5281-BUZGT","Male",36,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",90.85,3186.7,"No"
"7839-NUIAA","Female",61,"Yes","Yes","DSL","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",59.8,3641.5,"Yes"
"5378-IKEEG","Female",1,"No","No phone service","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",35.75,35.75,"No"
"2718-GAXQD","Female",4,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",46,181.6,"No"
"6413-XKKPU","Male",17,"Yes","No","Fiber optic","Yes","No","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",89.4,1539.45,"No"
"1449-XQEMT","Male",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.8,58.15,"No"
"2626-URJFX","Male",4,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",50.9,225.6,"No"
"2612-RRIDN","Male",4,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",81,340.85,"No"
"4735-ASGMA","Male",26,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.35,2515.3,"No"
"3669-LVWZB","Male",5,"No","No phone service","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",51,305.95,"No"
"6892-EZDTG","Female",4,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",91.65,365.4,"No"
"9725-SCPZG","Male",1,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",90.85,90.85,"No"
"5884-GCYMI","Male",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",69.4,69.4,"No"
"3217-FZDMN","Female",8,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",94.45,742.95,"No"
"7853-GVUDZ","Female",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)",20.15,20.15,"No"
"7480-QNVZJ","Male",50,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.7,4816.7,"No"
"3943-KDREE","Female",26,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",74.95,1834.95,"No"
"9239-ZBZZV","Female",6,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",47.95,305.1,"No"
"4398-HSCJH","Female",3,"Yes","Yes","DSL","No","No","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",63.6,155.65,"No"
"2197-OMWGI","Female",68,"No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Electronic check",53,3656.25,"Yes"
"4430-UZIPO","Male",3,"No","No phone service","DSL","No","Yes","No","Yes","No","No","Month-to-month","Yes","Mailed check",36.85,108.7,"No"
"4855-SNKMY","Female",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",44.1,44.1,"No"
"8008-HAWED","Male",14,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",50.75,712.75,"No"
"7124-UGSUR","Female",61,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",104.4,6405,"No"
